4.66,133.417,5.50487e+06,0x55db60ec7eb0
4.67,133.464,5.50562e+06,0x55db60ec7eb0
4.68,133.511,5.50636e+06,0x55db60ec7eb0
4.69,133.558,5.50711e+06,0x55db60ec7eb0
4.7,133.605,5.50786e+06,0x55db60ec7eb0
4.71,133.652,5.50861e+06,0x55db60ec7eb0
4.72,133.7,5.50936e+06,0x55db60ec7eb0
4.73,133.747,5.51011e+06,0x55db60ec7eb0
4.74,133.795,5.51086e+06,0x55db60ec7eb0
4.75,133.842,5.51161e+06,0x55db60ec7eb0
4.76,133.89,5.51235e+06,0x55db60ec7eb0
4.77,133.938,5.5131e+06,0x55db60ec7eb0
4.78,133.986,5.51385e+06,0x55db60ec7eb0
4.79,134.033,5.5146e+06,0x55db60ec7eb0
4.8,134.081,5.51535e+06,0x55db60ec7eb0
4.81,134.129,5.5161e+06,0x55db60ec7eb0
4.82,134.177,5.51684e+06,0x55db60ec7eb0
4.83,134.225,5.51759e+06,0x55db60ec7eb0
4.84,134.273,5.51834e+06,0x55db60ec7eb0
4.85,134.321,5.51909e+06,0x55db60ec7eb0
4.86,134.369,5.51983e+06,0x55db60ec7eb0
4.87,134.417,5.52058e+06,0x55db60ec7eb0
4.88,134.465,5.52133e+06,0x55db60ec7eb0
4.89,134.513,5.52208e+06,0x55db60ec7eb0
4.9,134.561,5.52282e+06,0x55db60ec7eb0
4.91,134.609,5.52357e+06,0x55db60ec7eb0
4.92,134.657,5.52432e+06,0x55db60ec7eb0
4.93,134.704,5.52507e+06,0x55db60ec7eb0
4.94,134.752,5.52581e+06,0x55db60ec7eb0
4.95,134.8,5.52656e+06,0x55db60ec7eb0
4.96,134.847,5.52731e+06,0x55db60ec7eb0
