10.99,160.401
11,159.813
11.01,159.23
11.02,158.652
11.03,158.079
11.04,157.51
11.05,156.946
11.06,156.386
11.07,155.831
11.08,155.28
11.09,154.734
11.1,154.192
11.11,153.655
11.12,153.122
11.13,152.593
11.14,152.068
11.15,151.548
11.16,151.032
11.17,150.52
11.18,150.012
11.19,149.508
11.2,149.008
11.21,148.512
11.22,148.02
11.23,147.532
11.24,147.049
11.25,146.568
11.26,146.092
11.27,145.62
11.28,145.151
11.29,144.687
11.3,144.225
11.31,143.768
11.32,143.314
11.33,142.864
11.34,142.418
11.35,141.975
11.36,141.536
11.37,141.1
11.38,140.667
11.39,140.239
11.4,139.813
11.41,139.391
11.42,138.973
11.43,138.557
11.44,138.145
11.45,137.737
11.46,137.331
11.47,136.929
11.48,136.53
11.49,136.135
11.5,135.742
11.51,135.353
11.52,134.966
11.53,134.583
11.54,134.203
11.55,133.826
11.56,133.452
11.57,133.081
11.58,132.713
11.59,132.348
11.6,131.985
11.61,131.626
11.62,131.269
11.63,130.916
11.64,130.565
11.65,130.217
11.66,129.872
11.67,129.529
11.68,129.189
11.69,128.852
11.7,128.518
11.71,128.186
11.72,127.857
11.73,127.531
11.74,127.207
11.75,126.886
11.76,126.567
11.77,126.251
11.78,125.937
11.79,125.626
11.8,125.318
11.81,125.011
11.82,124.708
11.83,124.406
11.84,124.107
11.85,123.811
11.86,123.517
11.87,123.225
11.88,122.935
11.89,122.648
11.9,122.363
11.91,122.08
11.92,121.8
11.93,121.522
11.94,121.246
11.95,120.972
11.96,120.7
11.97,120.431
11.98,120.163
11.99,119.898
12,119.635
12.01,119.374
12.02,119.115
12.03,118.858
12.04,118.603
12.05,118.35
12.06,118.099
12.07,117.85
12.08,117.604
12.09,117.359
12.1,117.116
12.11,116.874
12.12,116.635
12.13,116.398
12.14,116.163
12.15,115.929
12.16,115.697
12.17,115.467
12.18,115.239
12.19,115.013
12.2,114.789
12.21,114.566
12.22,114.345
12.23,114.126
12.24,113.908
12.25,113.692
12.26,113.478
12.27,113.266
12.28,113.055
12.29,112.846
12.3,112.639
12.31,112.433
12.32,112.229
12.33,112.026
12.34,111.825
12.35,111.626
12.36,111.428
12.37,111.232
12.38,111.037
12.39,110.844
12.4,110.652
12.41,110.462
12.42,110.274
12.43,110.086
12.44,109.901
12.45,109.716
12.46,109.534
12.47,109.352
12.48,109.172
12.49,108.994
12.5,108.817
12.51,108.641
12.52,108.466
12.53,108.293
12.54,108.122
12.55,107.951
12.56,107.782
12.57,107.615
12.58,107.448
12.59,107.283
12.6,107.119
12.61,106.957
12.62,106.796
12.63,106.636
12.64,106.477
12.65,106.319
12.66,106.163
12.67,106.008
12.68,105.854
12.69,105.702
12.7,105.55
12.71,105.4
12.72,105.251
12.73,105.103
12.74,104.956
12.75,104.81
12.76,104.666
12.77,104.522
12.78,104.38
12.79,104.239
12.8,104.099
12.81,103.96
12.82,103.822
12.83,103.685
12.84,103.549
12.85,103.415
12.86,103.281
12.87,103.148
12.88,103.017
12.89,102.886
12.9,102.756
12.91,102.628
12.92,102.5
12.93,102.373
12.94,102.248
12.95,102.123
12.96,101.999
12.97,101.877
12.98,101.755
12.99,101.634
13,101.514
13.01,101.395
13.02,101.277
13.03,101.16
13.04,101.043
13.05,100.928
13.06,100.813
13.07,100.7
13.08,100.587
13.09,100.475
13.1,100.364
13.11,100.254
13.12,100.144
13.13,100.036
13.14,99.9281
13.15,99.8213
13.16,99.7152
13.17,99.61
13.18,99.5056
13.19,99.4019
13.2,99.2991
13.21,99.197
13.22,99.0957
13.23,98.9952
13.24,98.8955
13.25,98.7965
13.26,98.6983
13.27,98.6008
13.28,98.5041
13.29,98.4081
13.3,98.3128
13.31,98.2183
13.32,98.1245
13.33,98.0314
13.34,97.9389
13.35,97.8472
13.36,97.7562
13.37,97.6659
13.38,97.5763
13.39,97.4873
13.4,97.399
13.41,97.3114
13.42,97.2245
13.43,97.1382
13.44,97.0525
